# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
24793at4891	Complete	ptg000008l	152056	153399	+	300.0	265	https://v10-1.orthodb.org/?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	ptg000002l	271069	271713	+	365.8	190	https://v10-1.orthodb.org/?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	ptg000005l	1222493	1223551	+	427.6	245	https://v10-1.orthodb.org/?query=24835at4891	Arsenical pump ATPase, ArsA/GET3
24837at4891	Complete	ptg000002l	452506	453435	+	401.1	233	https://v10-1.orthodb.org/?query=24837at4891	Ribosomal RNA large subunit methyltransferase E
24838at4891	Complete	ptg000003l	49821	48802	-	283.6	256	https://v10-1.orthodb.org/?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	ptg000003l	26872	28731	+	555.4	470	https://v10-1.orthodb.org/?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	ptg000009l	202248	203102	+	329.2	229	https://v10-1.orthodb.org/?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	ptg000014l	475219	474512	-	390.2	198	https://v10-1.orthodb.org/?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	ptg000008l	32681	33610	+	281.2	208	https://v10-1.orthodb.org/?query=24992at4891	Surfeit locus 4
24998at4891	Complete	ptg000003l	647481	648527	+	161.6	175	https://v10-1.orthodb.org/?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	ptg000014l	109873	110529	+	327.5	194	https://v10-1.orthodb.org/?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	ptg000003l	45054	44254	-	274.6	199	https://v10-1.orthodb.org/?query=25078at4891	Glycosyltransferase 2-like
25079at4891	Complete	ptg000017l	497315	497950	+	267.3	166	https://v10-1.orthodb.org/?query=25079at4891	RNA polymerase Rpb7-like , N-terminal
25093at4891	Complete	ptg000014l	630050	630991	+	183.5	176	https://v10-1.orthodb.org/?query=25093at4891	Yif1 family
25101at4891	Complete	ptg000013l	312252	310984	-	231.4	208	https://v10-1.orthodb.org/?query=25101at4891	SNF5/SMARCB1/INI1
25116at4891	Complete	ptg000006l	78964	77399	-	449.5	373	https://v10-1.orthodb.org/?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	ptg000005l	965769	963922	-	294.6	252	https://v10-1.orthodb.org/?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	ptg000006l	334490	335431	+	197.3	195	https://v10-1.orthodb.org/?query=25147at4891	Cyclin-like
25148at4891	Complete	ptg000011l	515254	514274	-	299.5	194	https://v10-1.orthodb.org/?query=25148at4891	Mitochondrial carrier domain superfamily
25170at4891	Complete	ptg000017l	311137	309653	-	444.8	350	https://v10-1.orthodb.org/?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	ptg000013l	158832	159647	+	452.4	239	https://v10-1.orthodb.org/?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	ptg000005l	711522	712421	+	319.3	232	https://v10-1.orthodb.org/?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	ptg000005l	1453481	1454485	+	374.4	222	https://v10-1.orthodb.org/?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	ptg000002l	79665	81581	+	540.2	429	https://v10-1.orthodb.org/?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	ptg000011l	551224	549773	-	509.3	334	https://v10-1.orthodb.org/?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Complete	ptg000013l	446663	444591	-	333.0	392	https://v10-1.orthodb.org/?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	ptg000007l	126894	125152	-	228.2	258	https://v10-1.orthodb.org/?query=25254at4891	Conserved oligomeric Golgi complex subunit 8
25269at4891	Complete	ptg000015l	362858	363505	+	316.4	175	https://v10-1.orthodb.org/?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	ptg000009l	415246	414464	-	436.0	223	https://v10-1.orthodb.org/?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	ptg000007l	771620	772555	+	164.3	172	https://v10-1.orthodb.org/?query=25295at4891	TatD family
25313at4891	Complete	ptg000005l	1209357	1210595	+	310.2	250	https://v10-1.orthodb.org/?query=25313at4891	Terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	ptg000014l	721982	723733	+	338.5	344	https://v10-1.orthodb.org/?query=25329at4891	Kri1-like, C-terminal
25386at4891	Complete	ptg000006l	316626	315866	-	296.4	169	https://v10-1.orthodb.org/?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	ptg000008l	1026814	1027674	+	262.9	185	https://v10-1.orthodb.org/?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	ptg000017l	443916	444854	+	215.6	186	https://v10-1.orthodb.org/?query=25405at4891	Protein KTI12/L-seryl-tRNA(Sec) kinase
25406at4891	Complete	ptg000011l	812399	811458	-	419.0	245	https://v10-1.orthodb.org/?query=25406at4891	MPN domain
25443at4891	Complete	ptg000017l	509411	510151	+	449.2	234	https://v10-1.orthodb.org/?query=25443at4891	Phosphoglycerate mutase
25476at4891	Complete	ptg000004l	262622	263287	+	398.7	188	https://v10-1.orthodb.org/?query=25476at4891	Ribosomal protein L10e/L16
25480at4891	Complete	ptg000011l	260418	261155	+	156.1	135	https://v10-1.orthodb.org/?query=25480at4891	OPI10 family
25484at4891	Complete	ptg000002l	661402	660812	-	248.3	146	https://v10-1.orthodb.org/?query=25484at4891	Ribosomal protein L10e/L16
25501at4891	Complete	ptg000008l	226499	224298	-	379.3	333	https://v10-1.orthodb.org/?query=25501at4891	Transcription initiation factor IIF, alpha subunit
25506at4891	Complete	ptg000001l	32648	33535	+	181.7	179	https://v10-1.orthodb.org/?query=25506at4891	DnaJ domain
25519at4891	Complete	ptg000001l	66121	67125	+	274.9	225	https://v10-1.orthodb.org/?query=25519at4891	Histidinol phosphate phosphatase H
25527at4891	Complete	ptg000007l	335609	334605	-	298.2	225	https://v10-1.orthodb.org/?query=25527at4891	NADP-dependent oxidoreductase domain
25563at4891	Complete	ptg000013l	96364	95432	-	360.3	233	https://v10-1.orthodb.org/?query=25563at4891	Purine nucleoside phosphorylase
25565at4891	Complete	ptg000011l	334428	335153	+	305.8	200	https://v10-1.orthodb.org/?query=25565at4891	PIN-like domain superfamily
25572at4891	Complete	ptg000007l	214409	213390	-	276.1	199	https://v10-1.orthodb.org/?query=25572at4891	Uracil-DNA glycosylase
25615at4891	Complete	ptg000011l	137839	138636	+	238.8	179	https://v10-1.orthodb.org/?query=25615at4891	tRNA methyltransferase TRM10-type domain
25626at4891	Complete	ptg000004l	122114	123346	+	298.0	207	https://v10-1.orthodb.org/?query=25626at4891	MMM1 domain
25646at4891	Complete	ptg000005l	962590	963333	+	370.1	218	https://v10-1.orthodb.org/?query=25646at4891	Triosephosphate isomerase
25673at4891	Complete	ptg000008l	1079375	1078278	-	236.0	249	https://v10-1.orthodb.org/?query=25673at4891	3',5'-cyclic-nucleotide phosphodiesterase
25713at4891	Complete	ptg000015l	481731	482657	+	220.8	204	https://v10-1.orthodb.org/?query=25713at4891	Elongator complex protein 5
25731at4891	Complete	ptg000008l	1071684	1070539	-	259.8	235	https://v10-1.orthodb.org/?query=25731at4891	Adenosine deaminase/editase
25768at4891	Complete	ptg000008l	570153	570863	+	327.9	194	https://v10-1.orthodb.org/?query=25768at4891	tRNA(His) guanylyltransferase
25783at4891	Complete	ptg000008l	182382	181474	-	355.9	227	https://v10-1.orthodb.org/?query=25783at4891	HAD superfamily
25808at4891	Complete	ptg000007l	250806	251429	+	293.2	166	https://v10-1.orthodb.org/?query=25808at4891	Small GTPase
25824at4891	Complete	ptg000014l	287625	286708	-	245.2	179	https://v10-1.orthodb.org/?query=25824at4891	Ribonuclease
25828at4891	Complete	ptg000014l	306838	307881	+	341.0	281	https://v10-1.orthodb.org/?query=25828at4891	EF-hand domain
25873at4891	Complete	ptg000010l	287595	286534	-	175.5	176	https://v10-1.orthodb.org/?query=25873at4891	ENTH/VHS
25937at4891	Complete	ptg000017l	247551	246844	-	358.4	207	https://v10-1.orthodb.org/?query=25937at4891	Ribosome assembly factor mrt4
25943at4891	Complete	ptg000017l	554987	553479	-	296.2	245	https://v10-1.orthodb.org/?query=25943at4891	Zinc/iron permease
25948at4891	Complete	ptg000008l	753166	752381	-	233.6	168	https://v10-1.orthodb.org/?query=25948at4891	Staphylococcal nuclease (SNase-like), OB-fold
25967at4891	Complete	ptg000013l	300755	299669	-	148.3	165	https://v10-1.orthodb.org/?query=25967at4891	Cytidine and deoxycytidylate deaminase domain
25981at4891	Duplicated	ptg000013l	559580	560755	+	359.1	269	https://v10-1.orthodb.org/?query=25981at4891	FK506-binding protein
25981at4891	Duplicated	ptg000007l	116646	115414	-	353.3	269	https://v10-1.orthodb.org/?query=25981at4891	FK506-binding protein
26005at4891	Complete	ptg000005l	609096	608443	-	394.9	201	https://v10-1.orthodb.org/?query=26005at4891	Adenylate kinase
26018at4891	Complete	ptg000008l	185042	184191	-	204.3	171	https://v10-1.orthodb.org/?query=26018at4891	p-loop containing nucleoside triphosphate hydrolase protein
26055at4891	Complete	ptg000010l	283691	284572	+	168.3	174	https://v10-1.orthodb.org/?query=26055at4891	Ribosomal RNA-processing protein 7, C-terminal domain
26056at4891	Complete	ptg000003l	258657	257776	-	266.8	197	https://v10-1.orthodb.org/?query=26056at4891	Ubiquitin-activating enzyme
26076at4891	Complete	ptg000007l	147205	148275	+	241.9	218	https://v10-1.orthodb.org/?query=26076at4891	DNA glycosylase
26091at4891	Complete	ptg000008l	825203	824442	-	416.1	206	https://v10-1.orthodb.org/?query=26091at4891	Ribosomal protein S5
26111at4891	Duplicated	ptg000014l	87619	86681	-	441.0	245	https://v10-1.orthodb.org/?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	ptg000010l	88601	87669	-	431.0	245	https://v10-1.orthodb.org/?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	ptg000017l	559153	560544	+	377.3	257	https://v10-1.orthodb.org/?query=26130at4891	GPCR fungal pheromone mating factor, STE3
26134at4891	Complete	ptg000008l	77521	79920	+	451.2	471	https://v10-1.orthodb.org/?query=26134at4891	AP complex subunit beta
26145at4891	Complete	ptg000001l	216348	216965	+	321.4	163	https://v10-1.orthodb.org/?query=26145at4891	Small GTPase
26165at4891	Complete	ptg000010l	124108	124932	+	381.7	220	https://v10-1.orthodb.org/?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	ptg000002l	31456	30686	-	234.6	175	https://v10-1.orthodb.org/?query=26166at4891	NEDD4/Bsd2
26198at4891	Complete	ptg000005l	450417	451856	+	369.8	280	https://v10-1.orthodb.org/?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	ptg000013l	570112	568022	-	602.1	465	https://v10-1.orthodb.org/?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	ptg000005l	94748	93867	-	167.7	165	https://v10-1.orthodb.org/?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	ptg000005l	1047631	1048797	+	213.7	161	https://v10-1.orthodb.org/?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	ptg000010l	236829	237962	+	116.7	193	https://v10-1.orthodb.org/?query=26297at4891	Ubiquitin E2 variant, N-terminal
26316at4891	Complete	ptg000006l	280828	281547	+	307.4	192	https://v10-1.orthodb.org/?query=26316at4891	Class II aldolase/adducin N-terminal
26320at4891	Complete	ptg000001l	208473	209315	+	375.8	210	https://v10-1.orthodb.org/?query=26320at4891	MOB kinase activator family
26325at4891	Complete	ptg000013l	106478	105444	-	326.6	260	https://v10-1.orthodb.org/?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	ptg000009l	415547	416617	+	265.5	251	https://v10-1.orthodb.org/?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	ptg000003l	479941	479348	-	250.5	165	https://v10-1.orthodb.org/?query=26336at4891	Small GTPase superfamily, ARF/SAR type
26394at4891	Complete	ptg000007l	667398	668819	+	208.6	250	https://v10-1.orthodb.org/?query=26394at4891	Misato Segment II tubulin-like domain
26399at4891	Complete	ptg000010l	81202	76943	-	380.9	648	https://v10-1.orthodb.org/?query=26399at4891	Mediator complex, subunit Med12
26409at4891	Complete	ptg000011l	374266	373631	-	253.4	164	https://v10-1.orthodb.org/?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	ptg000009l	460054	460773	+	418.0	182	https://v10-1.orthodb.org/?query=26413at4891	TATA-box binding protein
26418at4891	Complete	ptg000011l	601632	600811	-	372.8	191	https://v10-1.orthodb.org/?query=26418at4891	K Homology domain
26448at4891	Complete	ptg000011l	362756	364597	+	525.9	468	https://v10-1.orthodb.org/?query=26448at4891	Mitochondrial protein Pet127
26458at4891	Complete	ptg000005l	979085	978531	-	224.9	147	https://v10-1.orthodb.org/?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	ptg000005l	435536	436372	+	143.0	148	https://v10-1.orthodb.org/?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	ptg000014l	164307	163585	-	271.9	182	https://v10-1.orthodb.org/?query=26500at4891	HAD superfamily
26506at4891	Complete	ptg000013l	203702	202287	-	265.1	146	https://v10-1.orthodb.org/?query=26506at4891	Small GTPase
26527at4891	Complete	ptg000009l	321155	322975	+	392.0	365	https://v10-1.orthodb.org/?query=26527at4891	Protein kinase-like domain superfamily
26542at4891	Complete	ptg000002l	75641	74688	-	271.1	211	https://v10-1.orthodb.org/?query=26542at4891	Short-chain dehydrogenase/reductase SDR
26555at4891	Complete	ptg000015l	277525	278520	+	224.5	235	https://v10-1.orthodb.org/?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	ptg000009l	405420	403942	-	325.7	254	https://v10-1.orthodb.org/?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	ptg000005l	1241561	1242355	+	224.5	185	https://v10-1.orthodb.org/?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	ptg000015l	256392	253138	-	626.0	644	https://v10-1.orthodb.org/?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	ptg000006l	562034	562747	+	334.9	192	https://v10-1.orthodb.org/?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	ptg000017l	625595	624837	-	257.3	200	https://v10-1.orthodb.org/?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	ptg000008l	350337	349396	-	126.4	181	https://v10-1.orthodb.org/?query=26633at4891	Transport and Golgi organisation protein 2
26634at4891	Complete	ptg000014l	270184	269282	-	219.7	193	https://v10-1.orthodb.org/?query=26634at4891	Modification methylase HemK
26660at4891	Complete	ptg000008l	430779	429412	-	232.4	206	https://v10-1.orthodb.org/?query=26660at4891	Nop domain
26684at4891	Complete	ptg000005l	674598	675308	+	261.6	192	https://v10-1.orthodb.org/?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	ptg000003l	572957	571890	-	303.1	237	https://v10-1.orthodb.org/?query=26689at4891	Transglutaminase-like
26725at4891	Complete	ptg000017l	395957	396604	+	182.4	137	https://v10-1.orthodb.org/?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	ptg000008l	157424	158191	+	288.1	191	https://v10-1.orthodb.org/?query=26729at4891	Ribosomal protein L3
26743at4891	Complete	ptg000011l	402616	403605	+	245.6	214	https://v10-1.orthodb.org/?query=26743at4891	Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain
26745at4891	Complete	ptg000004l	243980	244948	+	232.4	180	https://v10-1.orthodb.org/?query=26745at4891	Putative SAM-dependent methyltransferase
26758at4891	Complete	ptg000002l	69371	68118	-	278.4	271	https://v10-1.orthodb.org/?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	ptg000005l	141943	140987	-	292.1	238	https://v10-1.orthodb.org/?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	ptg000013l	139416	138844	-	323.8	155	https://v10-1.orthodb.org/?query=26792at4891	Small GTPase
26808at4891	Complete	ptg000008l	543911	544561	+	195.0	142	https://v10-1.orthodb.org/?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	ptg000005l	417493	419496	+	258.1	255	https://v10-1.orthodb.org/?query=26866at4891	UBA-like superfamily
26880at4891	Complete	ptg000003l	611211	612038	+	328.0	203	https://v10-1.orthodb.org/?query=26880at4891	NUDIX hydrolase domain
26885at4891	Complete	ptg000005l	1390888	1389857	-	282.6	201	https://v10-1.orthodb.org/?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit Nus1
26894at4891	Complete	ptg000007l	432588	431536	-	225.8	192	https://v10-1.orthodb.org/?query=26894at4891	GTP binding domain
26895at4891	Complete	ptg000008l	888697	887639	-	217.3	214	https://v10-1.orthodb.org/?query=26895at4891	Terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	ptg000015l	285387	284545	-	239.6	169	https://v10-1.orthodb.org/?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	ptg000005l	415005	413908	-	420.5	302	https://v10-1.orthodb.org/?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	ptg000003l	783693	785612	+	183.9	316	https://v10-1.orthodb.org/?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	ptg000005l	1129169	1129939	+	187.7	180	https://v10-1.orthodb.org/?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	ptg000009l	209598	208819	-	322.8	181	https://v10-1.orthodb.org/?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	ptg000008l	595864	594896	-	223.8	193	https://v10-1.orthodb.org/?query=27092at4891	Cytidyltransferase-like domain
27104at4891	Complete	ptg000017l	147155	148405	+	401.3	325	https://v10-1.orthodb.org/?query=27104at4891	Nucleosome assembly protein (NAP)
27126at4891	Complete	ptg000002l	85338	84508	-	156.5	152	https://v10-1.orthodb.org/?query=27126at4891	Ribonuclease P/MRP, subunit p29
27132at4891	Complete	ptg000005l	588979	588104	-	334.3	228	https://v10-1.orthodb.org/?query=27132at4891	Ribosomal protein L5
27140at4891	Complete	ptg000007l	309068	307872	-	272.8	265	https://v10-1.orthodb.org/?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	ptg000005l	713996	715039	+	219.9	195	https://v10-1.orthodb.org/?query=27141at4891	Kinase
27202at4891	Complete	ptg000011l	643903	642620	-	258.3	258	https://v10-1.orthodb.org/?query=27202at4891	PIN domain
27209at4891	Complete	ptg000013l	78600	80321	+	645.3	454	https://v10-1.orthodb.org/?query=27209at4891	WD40-repeat-containing domain
27291at4891	Complete	ptg000003l	325352	326482	+	289.8	231	https://v10-1.orthodb.org/?query=27291at4891	Cyclin-like
